"year" "julian.day" "wild" "river.age" "sea.age" "length" "weight" "sea.lice" "river" "country" "sex"
"22273" 2003 109 TRUE 1 4 106.5 10.65 FALSE "nivelle" "fr" "F"
"22291" 2000 93 TRUE 2 2 86.3 5.31 FALSE "nivelle" "fr" "F"
"22311" 2011 147 TRUE 2 1 63.9 1.87 FALSE "nivelle" "fr" "M"
"22312" 2004 160 TRUE 1 1 62.8 2.1 FALSE "nivelle" "fr" "M"
"22319" 2002 166 FALSE 2 1 64.3 2.27 FALSE "nivelle" "fr" "F"
"22323" 2015 116 TRUE 2 2 73.5 3.78 FALSE "nivelle" "fr" "F"
"22340" 2008 94 TRUE 1 2 75.9 3.51 FALSE "nivelle" "fr" "F"
"22345" 2016 176 FALSE 1 1 65 2.09 FALSE "nivelle" "fr" "M"
"22358" 2006 102 FALSE 2 2 78.4 3.6 FALSE "nivelle" "fr" "F"
"22360" 2002 100 FALSE 1 2 77.4 3.1 TRUE "nivelle" "fr" "F"
"22368" 2001 117 FALSE 1 2 85.5 3.64 FALSE "nivelle" "fr" "F"
"22369" 2008 93 TRUE 2 2 71.4 3.47 FALSE "nivelle" "fr" "F"
"22375" 2017 112 TRUE 1 2 67.7 1.95 FALSE "nivelle" "fr" "F"
"22377" 2006 78 TRUE 2 2 82.1 5.37 TRUE "nivelle" "fr" "F"
"22397" 2010 184 FALSE 1 1 69.9 2.23 FALSE "nivelle" "fr" "M"
"22413" 2001 113 FALSE 2 2 77.1 2.53 FALSE "nivelle" "fr" "M"
"22414" 2000 91 TRUE 2 2 83.9 4.64 FALSE "nivelle" "fr" "M"
"22415" 2002 160 FALSE 1 1 57.2 1.2 FALSE "nivelle" "fr" "F"
"22424" 2002 93 FALSE 1 2 73.6 2.5 FALSE "nivelle" "fr" "F"
"22425" 2000 89 TRUE 2 2 84.4 5.14 FALSE "nivelle" "fr" "F"
"22430" 2001 104 FALSE 1 2 71.8 2.51 TRUE "nivelle" "fr" "F"
"22441" 2012 122 FALSE 2 2 81.4 3.16 FALSE "nivelle" "fr" "F"
"22443" 2006 104 TRUE 1 3 85.9 5.29 FALSE "nivelle" "fr" "F"
"22446" 2000 140 TRUE 1 1 71.3 3.37 FALSE "nivelle" "fr" "M"
"22449" 2008 128 FALSE 1 3 87.2 4.69 FALSE "nivelle" "fr" "F"
"22476" 2004 100 TRUE 3 4 97.7 6.62 FALSE "nivelle" "fr" "F"
"22478" 2010 128 FALSE 1 2 89.1 4.29 FALSE "nivelle" "fr" "M"
"22482" 2000 112 FALSE 1 2 81.8 3.37 FALSE "nivelle" "fr" "F"
"22491" 2013 114 FALSE 1 2 82 3.91 FALSE "nivelle" "fr" "F"
"22500" 2010 109 TRUE 2 2 74.6 3.44 FALSE "nivelle" "fr" "F"
"22502" 2008 139 TRUE 2 1 61.9 2.31 TRUE "nivelle" "fr" "F"
"22508" 2016 171 FALSE 1 1 60.7 1.45 FALSE "nivelle" "fr" "M"
"22524" 2005 144 TRUE 3 1 62.7 1.9 FALSE "nivelle" "fr" "M"
"22530" 2007 99 TRUE 2 3 77.6 4.13 FALSE "nivelle" "fr" "F"
"22533" 2005 144 TRUE 2 1 58.2 1.75 FALSE "nivelle" "fr" "F"
"22541" 2004 106 TRUE 1 2 72.5 3.13 FALSE "nivelle" "fr" "F"
"22545" 2013 162 FALSE 1 1 73.8 2.46 TRUE "nivelle" "fr" "F"
"22553" 2003 166 FALSE 1 1 73.7 2.4 FALSE "nivelle" "fr" "M"
"22556" 2007 133 TRUE 2 1 73.4 3.75 FALSE "nivelle" "fr" "F"
"22564" 2010 105 FALSE 1 3 77.7 3.2 FALSE "nivelle" "fr" "M"
"22577" 2005 104 TRUE 1 4 102.1 8.83 FALSE "nivelle" "fr" "F"
"22586" 2008 111 FALSE 1 2 83.9 3.2 FALSE "nivelle" "fr" "M"
"22593" 2005 108 FALSE 2 2 81.8 4.52 FALSE "nivelle" "fr" "F"
"22596" 2005 122 FALSE 3 2 84.8 4.5 FALSE "nivelle" "fr" "F"
"22599" 2004 160 FALSE 2 1 73.6 2.84 TRUE "nivelle" "fr" "M"
"22609" 2006 150 FALSE 1 1 56.6 1.39 FALSE "nivelle" "fr" "M"
"22610" 2012 165 FALSE 1 1 68.7 2.06 FALSE "nivelle" "fr" "F"
"22615" 2000 138 TRUE 2 1 70.7 2.5 FALSE "nivelle" "fr" "M"
"22616" 2008 175 FALSE 1 1 58.4 1.46 FALSE "nivelle" "fr" "F"
"22617" 2000 77 TRUE 1 3 85.3 5.12 FALSE "nivelle" "fr" "M"
"22643" 2015 162 TRUE 2 1 69.9 3.44 FALSE "nivelle" "fr" "M"
"22645" 2006 122 FALSE 1 2 86.3 4.68 FALSE "nivelle" "fr" "F"
"22654" 2009 174 FALSE 1 1 71.7 2.6 FALSE "nivelle" "fr" "M"
"22662" 2013 467 FALSE 2 2 80 3.23 TRUE "nivelle" "fr" "F"
"22668" 2004 96 TRUE 2 2 80.8 4.22 FALSE "nivelle" "fr" "F"
"22672" 2000 92 TRUE 1 4 82.7 4.16 FALSE "nivelle" "fr" "F"
"22675" 2010 164 FALSE 2 1 63 1.81 FALSE "nivelle" "fr" "M"
"22676" 2014 183 FALSE 1 1 71.7 2.19 FALSE "nivelle" "fr" "M"
"22680" 2008 106 TRUE 1 2 84.1 4.8 FALSE "nivelle" "fr" "F"
"22689" 2008 107 FALSE 1 2 76.5 2.56 FALSE "nivelle" "fr" "F"
"22701" 2002 95 FALSE 1 2 75.1 2.75 FALSE "nivelle" "fr" "F"
"22706" 2000 161 FALSE 1 1 72.5 2.46 FALSE "nivelle" "fr" "M"
"22709" 2004 167 FALSE 1 1 66.6 2.09 FALSE "nivelle" "fr" "M"
"22716" 2001 110 FALSE 1 3 83.9 4.33 FALSE "nivelle" "fr" "M"
"22748" 2002 111 FALSE 1 4 86.4 3.69 FALSE "nivelle" "fr" "M"
"22751" 2010 117 FALSE 1 2 77.9 2.92 FALSE "nivelle" "fr" "F"
"22762" 2009 132 TRUE 2 1 65.9 2.76 FALSE "nivelle" "fr" "M"
"22789" 2002 125 TRUE 2 1 66.1 2.68 FALSE "nivelle" "fr" "M"
"22790" 2004 101 FALSE 1 2 72.2 2.21 FALSE "nivelle" "fr" "M"
"22798" 2002 166 FALSE 2 1 64 1.52 FALSE "nivelle" "fr" "M"
"22807" 2004 154 TRUE 2 1 64.1 2.16 FALSE "nivelle" "fr" "M"
"22826" 2011 156 FALSE 1 1 66.7 2.43 FALSE "nivelle" "fr" "F"
"22838" 2002 166 FALSE 2 1 70.2 1.87 FALSE "nivelle" "fr" "M"
"22851" 2001 105 FALSE 1 2 75.3 2.43 TRUE "nivelle" "fr" "F"
"22857" 2015 129 FALSE 2 2 78.1 3.44 FALSE "nivelle" "fr" "F"
"22859" 2003 101 TRUE 2 2 83 5.14 FALSE "nivelle" "fr" "F"
"22866" 2013 106 TRUE 1 2 79 4.09 FALSE "nivelle" "fr" "F"
"NA.16" NA NA NA NA NA NA NA NA NA NA NA
"22871" 2011 177 FALSE 1 1 63.9 1.93 FALSE "nivelle" "fr" "M"
"NA.17" NA NA NA NA NA NA NA NA NA NA NA
"22875" 2000 86 FALSE 1 3 92 5.35 FALSE "nivelle" "fr" "F"
"22880" 2005 147 TRUE 2 1 55.6 1.44 FALSE "nivelle" "fr" "M"
"22886" 2002 164 FALSE 1 1 65.2 1.83 FALSE "nivelle" "fr" "M"
"22920" NA 169 FALSE 1 1 71 2.78 FALSE "nivelle" "fr" "F"
"22939" 2003 141 FALSE 1 1 71.1 2.41 FALSE "nivelle" "fr" "F"
"22961" 2008 101 TRUE 2 2 84.9 4.46 FALSE "nivelle" "fr" "F"
"22964" 2006 116 FALSE 1 2 83.1 4.29 FALSE "nivelle" "fr" "F"
"22965" 2012 160 FALSE 1 1 60 1.4 FALSE "nivelle" "fr" "F"
"22970" 2002 160 FALSE 1 1 65.8 1.74 FALSE "nivelle" "fr" "M"
"22976" 2003 130 TRUE 3 1 70.8 2.84 FALSE "nivelle" "fr" "M"
"22997" 2008 176 FALSE NA 1 64.3 2.09 FALSE "nivelle" "fr" "M"
"23006" 2001 112 FALSE 1 3 89.7 4.03 FALSE "nivelle" "fr" "M"
"23007" 2006 95 TRUE 3 3 90.2 6.39 FALSE "nivelle" "fr" "M"
"23009" 2014 85 TRUE 1 3 83.8 5.34 FALSE "nivelle" "fr" "F"
"23016" 2007 141 TRUE 2 1 56.8 NA FALSE "nivelle" "fr" "M"
"23027" 2017 89 TRUE 2 2 73.7 3.33 FALSE "nivelle" "fr" "M"
"23032" 2001 152 TRUE 1 1 65.1 2.07 FALSE "nivelle" "fr" "M"
"23039" 2001 83 TRUE 3 2 74.2 3.49 FALSE "nivelle" "fr" "F"
"23041" 2006 91 TRUE 1 2 78.8 3.86 FALSE "nivelle" "fr" "F"
"23043" 2004 154 FALSE 2 1 65.9 1.79 FALSE "nivelle" "fr" "F"
"23054" 2005 110 FALSE 1 3 84.6 3.77 FALSE "nivelle" "fr" "F"
"23059" 2003 141 TRUE 1 1 68.8 2.7 FALSE "nivelle" "fr" "F"
"23065" 2005 148 FALSE 1 1 59.4 1.36 FALSE "nivelle" "fr" "M"
"23070" 2005 97 TRUE 2 2 76.8 4.29 FALSE "nivelle" "fr" "F"
"23071" 2015 127 FALSE 1 2 80 3.59 FALSE "nivelle" "fr" "F"
"23079" 2002 147 FALSE 1 1 67.2 1.88 FALSE "nivelle" "fr" "F"
"23082" 2008 152 TRUE 2 1 73.7 3.37 FALSE "nivelle" "fr" "M"
"23083" 2012 151 TRUE 1 1 58 1.56 FALSE "nivelle" "fr" "M"
"23085" 2001 159 FALSE 1 1 75.2 2.7 TRUE "nivelle" "fr" "M"
"23092" 2000 126 TRUE 2 1 66 2.51 FALSE "nivelle" "fr" "M"
"23105" 2005 118 FALSE 1 2 79.6 3.69 FALSE "nivelle" "fr" "F"
"23110" 2004 153 TRUE 3 1 58 1.42 FALSE "nivelle" "fr" "M"
"23167" 2001 115 FALSE 1 3 87.5 4.51 TRUE "nivelle" "fr" "F"
"23176" 2002 163 FALSE 1 1 69 2.24 TRUE "nivelle" "fr" "M"
"23181" 2005 102 FALSE 2 3 82.1 3.82 FALSE "nivelle" "fr" "F"
"23184" 2000 92 FALSE 2 3 85.8 4.02 TRUE "nivelle" "fr" "F"
"23190" 2000 101 TRUE 2 2 78.6 3.73 TRUE "nivelle" "fr" "F"
"23198" 2013 160 FALSE 1 1 60.7 1.34 FALSE "nivelle" "fr" "M"
"23199" 2000 92 TRUE 3 3 87.8 5.93 TRUE "nivelle" "fr" "F"
"23204" 2000 93 TRUE 3 2 84.8 4.7 FALSE "nivelle" "fr" "F"
"23212" 2000 91 TRUE 3 2 84.1 4.61 FALSE "nivelle" "fr" "M"
"23213" 2003 160 FALSE 2 NA 61.8 1.37 FALSE "nivelle" "fr" "F"
"23216" 2011 121 FALSE 1 2 77.6 3.08 FALSE "nivelle" "fr" "F"
"23217" 2008 149 TRUE 1 1 61.3 1.71 FALSE "nivelle" "fr" "M"
"23219" 2002 104 NA 2 2 88.8 4.1 FALSE "nivelle" "fr" "F"
"23224" 2012 108 TRUE 1 2 82.8 4.97 FALSE "nivelle" "fr" "F"
"23230" 2010 161 TRUE 3 1 52.7 1.3 FALSE "nivelle" "fr" "F"
"23247" 2009 157 FALSE 1 1 70 2.13 FALSE "nivelle" "fr" "M"
"23267" 2001 94 TRUE 2 2 72.8 3.51 FALSE "nivelle" "fr" "F"
"23271" 2008 129 FALSE 1 3 86.9 4.82 FALSE "nivelle" "fr" "M"
"23305" 2001 134 TRUE 2 1 61.3 2.06 FALSE "nivelle" "fr" "F"
"23310" 2014 119 FALSE 1 3 89.2 5.01 TRUE "nivelle" "fr" "F"
"23313" 2001 101 TRUE 2 2 77.7 3.87 FALSE "nivelle" "fr" "F"
"23314" 2011 114 TRUE 2 2 75.9 3.4 FALSE "nivelle" "fr" "M"
"23317" 2001 101 FALSE 2 3 96.4 4.64 FALSE "nivelle" "fr" "F"
"23321" 2002 102 FALSE 2 2 86.6 4.8 FALSE "nivelle" "fr" "F"
"23328" 2005 110 FALSE 1 3 85.6 4.38 FALSE "nivelle" "fr" "F"
"23331" 2004 153 TRUE 1 1 72.8 2.69 FALSE "nivelle" "fr" "F"
"23333" 2004 171 FALSE 1 1 67.6 1.93 FALSE "nivelle" "fr" "M"
"23334" 2005 142 FALSE 2 1 68.8 2.46 TRUE "nivelle" "fr" "F"
"23336" 2016 132 FALSE 1 2 67.8 2.17 FALSE "nivelle" "fr" "M"
"23347" 2011 172 FALSE 1 1 56.1 1.35 FALSE "nivelle" "fr" "M"
"23354" 2002 94 FALSE 1 4 95.8 6.03 FALSE "nivelle" "fr" "F"
"23359" 2009 153 FALSE 1 1 68.3 2.25 FALSE "nivelle" "fr" "M"
"23364" 2006 155 FALSE 1 1 66.8 1.89 FALSE "nivelle" "fr" "F"
"23366" 2009 158 FALSE 1 1 66.8 2.1 FALSE "nivelle" "fr" "F"
"23379" 2005 105 TRUE 1 2 74.4 3.42 FALSE "nivelle" "fr" "F"
"23398" 2000 158 TRUE 2 1 71 3.14 FALSE "nivelle" "fr" "F"
"23403" 2004 146 FALSE 1 1 65.1 1.83 FALSE "nivelle" "fr" "M"
"23412" 2007 113 FALSE 1 2 77.9 3.77 FALSE "nivelle" "fr" "F"
"23414" 2001 132 TRUE 1 1 68.1 3.15 FALSE "nivelle" "fr" "M"
"23415" 2000 133 TRUE 2 1 61.5 2.27 FALSE "nivelle" "fr" "F"
"23417" 2010 113 FALSE 1 2 77.3 3.56 FALSE "nivelle" "fr" "F"
"23418" 2011 102 FALSE 1 2 80 3.42 FALSE "nivelle" "fr" "M"
"23422" 2000 164 FALSE 1 1 75.6 3.36 FALSE "nivelle" "fr" "F"
"23427" 2015 156 TRUE 2 1 61.5 1.68 FALSE "nivelle" "fr" "M"
"23452" 2015 162 FALSE 2 1 52 1.21 FALSE "nivelle" "fr" "F"
"23455" 2000 168 FALSE 1 1 61.9 1.52 FALSE "nivelle" "fr" "M"
"23465" 2000 113 FALSE 2 2 83.9 3.22 FALSE "nivelle" "fr" "F"
"23473" 2015 111 FALSE 1 3 83 4.05 FALSE "nivelle" "fr" "F"
"23475" 2005 153 FALSE 1 1 63.2 1.69 FALSE "nivelle" "fr" "M"
"23481" 2011 131 FALSE 1 2 76.5 2.8 FALSE "nivelle" "fr" "F"
"23482" 2012 139 TRUE 1 1 62 2.01 FALSE "nivelle" "fr" "M"
"23489" 2013 164 TRUE 2 1 72 2.89 FALSE "nivelle" "fr" "M"
"23496" 2011 164 TRUE 2 1 66.6 2.09 FALSE "nivelle" "fr" "M"
"23501" 2013 165 FALSE 1 1 61.7 1.51 FALSE "nivelle" "fr" "M"
"23502" 2016 149 TRUE 3 1 55.4 1.31 FALSE "nivelle" "fr" "M"
"23504" 2007 87 TRUE 1 2 90.3 6.11 FALSE "nivelle" "fr" "F"
"23506" 2005 94 FALSE 1 2 79.7 3.81 FALSE "nivelle" "fr" "F"
"23507" 2008 152 TRUE 2 1 61.7 1.74 FALSE "nivelle" "fr" "F"
"23513" 2008 106 TRUE 2 2 78.4 4.31 FALSE "nivelle" "fr" "M"
"23520" 2009 109 TRUE 1 2 79.6 4.2 FALSE "nivelle" "fr" "F"
"23521" 2000 110 TRUE 1 3 96.7 7.11 TRUE "nivelle" "fr" "F"
"23522" 2002 159 FALSE 1 1 69.3 2 FALSE "nivelle" "fr" "F"
"23523" 2006 112 FALSE 2 2 74.5 3.11 FALSE "nivelle" "fr" "M"
"23524" 2000 139 FALSE 1 1 60.9 1.5 TRUE "nivelle" "fr" "F"
"23527" 2000 110 FALSE 2 2 79.5 2.94 FALSE "nivelle" "fr" "F"
"23528" 2008 98 TRUE 1 2 70.3 2.97 FALSE "nivelle" "fr" "F"
"23530" 2015 92 TRUE 1 2 62.9 2.21 FALSE "nivelle" "fr" "F"
"23534" 2004 135 TRUE 1 1 71.8 2.54 FALSE "nivelle" "fr" "F"
"23541" 2001 97 TRUE 1 2 83.4 5.18 FALSE "nivelle" "fr" "F"
"23543" 2003 95 TRUE 1 2 78.6 4.37 FALSE "nivelle" "fr" "F"
"23548" 2000 112 FALSE 1 2 76.3 3.31 FALSE "nivelle" "fr" "F"
"23552" 2011 152 FALSE 2 1 51.7 0.87 FALSE "nivelle" "fr" "M"
"23555" 2006 171 FALSE 2 1 62.5 1.66 FALSE "nivelle" "fr" "M"
"23565" 2001 105 FALSE 2 2 87.2 4.2 FALSE "nivelle" "fr" "F"
"23570" 2014 116 FALSE 1 2 77.9 2.99 FALSE "nivelle" "fr" "M"
"23571" 2016 118 FALSE 2 4 83.5 4.69 TRUE "nivelle" "fr" "F"
"23573" 2013 166 FALSE 1 1 60.5 1.67 FALSE "nivelle" "fr" "F"
"23591" 2004 91 FALSE 2 2 82.4 3.89 FALSE "nivelle" "fr" "F"
"23594" 2014 153 TRUE 1 1 62.7 2.32 FALSE "nivelle" "fr" "M"
"23599" 2004 150 FALSE 1 1 71.4 2.56 FALSE "nivelle" "fr" "M"
"23611" 2002 142 TRUE 2 1 69.6 2.65 FALSE "nivelle" "fr" "M"
"23613" 2003 142 TRUE 2 1 67 2.54 FALSE "nivelle" "fr" "M"
"23616" 2002 79 NA 2 2 84.8 4.6 FALSE "nivelle" "fr" "F"
"23622" 2004 169 FALSE 1 1 67.2 1.7 FALSE "nivelle" "fr" "M"
"23638" 2002 86 TRUE 3 4 86.1 5.65 FALSE "nivelle" "fr" "F"
"23644" 2003 93 FALSE 1 3 80.7 4.24 FALSE "nivelle" "fr" "F"
"23645" 2015 104 FALSE 1 2 82.3 3.85 FALSE "nivelle" "fr" "F"
"23648" 2002 86 FALSE 1 2 80.7 3.65 FALSE "nivelle" "fr" "F"
"23649" 2013 144 FALSE 1 1 72.9 2.7 FALSE "nivelle" "fr" "M"
"23655" 2008 149 TRUE 1 1 74.2 2.73 FALSE "nivelle" "fr" "F"
"23660" 2004 144 FALSE 1 1 66.3 1.85 FALSE "nivelle" "fr" "M"
"23687" 2009 172 FALSE 1 1 61.5 2.09 FALSE "nivelle" "fr" "F"
"23704" 2007 159 FALSE 1 1 65 1.71 FALSE "nivelle" "fr" "M"
"23724" 2014 174 FALSE 1 1 63.6 1.71 FALSE "nivelle" "fr" "M"
"23725" 2000 75 TRUE 3 4 92.7 7.07 FALSE "nivelle" "fr" "F"
"23729" 2005 108 FALSE 1 4 85.3 4.21 FALSE "nivelle" "fr" "F"
"23731" 2010 95 TRUE 2 2 75 3.79 FALSE "nivelle" "fr" "F"
"23736" 2004 134 TRUE 1 1 65.3 2.25 FALSE "nivelle" "fr" "M"
"23744" 2008 129 TRUE 2 1 65.4 2.6 FALSE "nivelle" "fr" "M"
"23752" 2001 142 TRUE 2 1 66.7 2.39 FALSE "nivelle" "fr" "M"
"23755" 2000 95 TRUE 2 3 77.4 3.42 FALSE "nivelle" "fr" "F"
"23756" 2000 101 FALSE 1 2 75.2 3.02 FALSE "nivelle" "fr" "F"
"23760" 2001 160 FALSE 1 1 64.4 1.74 FALSE "nivelle" "fr" "F"
"23761" 2012 141 TRUE 2 1 61.8 1.83 FALSE "nivelle" "fr" "M"
"23767" NA 100 TRUE 1 2 74.4 3.51 FALSE "nivelle" "fr" "F"
"23772" 2012 170 FALSE 1 1 62.7 1.6 FALSE "nivelle" "fr" "M"
"23773" 2000 100 TRUE 2 3 91 7.04 FALSE "nivelle" "fr" "F"
"23777" 2002 115 FALSE 1 2 84.6 3.7 TRUE "nivelle" "fr" "F"
"23784" 2017 106 TRUE 2 2 67 1.98 FALSE "nivelle" "fr" "F"
"23805" 2009 391 TRUE 2 1 67.1 2.61 FALSE "nivelle" "fr" "M"
"23807" 2005 84 TRUE 1 3 87.6 5.19 TRUE "nivelle" "fr" "F"
"23808" 2007 96 TRUE 1 2 77.6 3.58 FALSE "nivelle" "fr" "F"
"23812" 2009 89 TRUE 1 2 77 3.59 FALSE "nivelle" "fr" "F"
"23819" 2014 98 FALSE 1 2 80.9 3.71 FALSE "nivelle" "fr" "F"
"23828" 2012 144 TRUE 1 1 70.9 3.3 FALSE "nivelle" "fr" "F"
"23829" 2002 93 FALSE 1 3 88.8 4.08 FALSE "nivelle" "fr" "F"
"23832" 2003 107 TRUE 2 2 79.5 4.68 FALSE "nivelle" "fr" "F"
"23842" 2002 105 FALSE 1 2 87.2 4.79 FALSE "nivelle" "fr" "F"
"23853" 2009 166 FALSE 2 1 56.6 1.22 FALSE "nivelle" "fr" "F"
"23855" 2002 141 TRUE 1 1 66 2.42 FALSE "nivelle" "fr" "F"
"23866" 2003 99 TRUE 1 4 86.3 5.05 TRUE "nivelle" "fr" "F"
"23869" 2001 162 FALSE 1 1 70 2.6 FALSE "nivelle" "fr" "F"
"23887" 2007 96 TRUE 1 2 74.1 3.01 FALSE "nivelle" "fr" "F"
"23917" 2013 159 TRUE 1 1 55.3 1.5 FALSE "nivelle" "fr" "F"
"23922" 2008 161 TRUE 3 1 69.6 2.64 FALSE "nivelle" "fr" "M"
"23926" 2001 100 FALSE 1 2 82.4 3.62 FALSE "nivelle" "fr" "F"
"23931" 2009 153 TRUE 1 1 61.4 1.68 FALSE "nivelle" "fr" "M"
"23937" 2007 124 FALSE 1 2 78.7 3.62 FALSE "nivelle" "fr" "F"
"23943" 2007 81 TRUE 1 4 85.1 5.19 FALSE "nivelle" "fr" "F"
"23947" 2016 110 FALSE 1 2 65.2 2.18 FALSE "nivelle" "fr" "F"
"23970" 2017 166 FALSE 1 1 65.7 1.76 FALSE "nivelle" "fr" "F"
"23976" 2017 108 TRUE 2 3 89.1 5.21 FALSE "nivelle" "fr" "F"
"23990" 2004 89 TRUE 1 2 74.9 3.68 FALSE "nivelle" "fr" "F"
"23991" 2002 111 FALSE 1 2 80.7 3.13 FALSE "nivelle" "fr" "M"
"24009" 2001 99 FALSE 2 2 78 2.71 FALSE "nivelle" "fr" "F"
"24030" 2000 107 FALSE 1 4 NA 6.36 TRUE "nivelle" "fr" "F"
"24036" 2014 171 FALSE 1 1 66.8 1.91 FALSE "nivelle" "fr" "M"
"24039" 2006 164 FALSE 2 1 65.9 1.95 FALSE "nivelle" "fr" "M"
"24047" 2001 98 FALSE 1 2 82 3 FALSE "nivelle" "fr" "M"
"24049" 2003 100 FALSE 1 2 78.3 3.57 FALSE "nivelle" "fr" "M"
"24052" 2001 75 TRUE 1 2 81.4 4.35 FALSE "nivelle" "fr" "F"
"24055" 2016 133 FALSE 1 2 77.6 3.05 FALSE "nivelle" "fr" "M"
"24056" 2002 110 FALSE 1 2 80.3 3.46 FALSE "nivelle" "fr" "F"
"24082" 2002 104 FALSE 1 2 76.3 3.19 FALSE "nivelle" "fr" "F"
"24089" 2007 120 FALSE 1 2 77.7 3.22 FALSE "nivelle" "fr" "F"
"24100" 2012 113 TRUE 1 3 89.5 5.81 TRUE "nivelle" "fr" "F"
"24107" 2005 160 FALSE 1 1 61.5 1.76 FALSE "nivelle" "fr" "F"
"24110" 2000 100 TRUE 2 2 80.4 4.36 FALSE "nivelle" "fr" "F"
"24111" 2003 67 TRUE 1 2 81.1 4.66 FALSE "nivelle" "fr" "F"
"24140" 2010 168 FALSE 1 1 59.9 1.32 FALSE "nivelle" "fr" "M"
"24148" 2002 110 TRUE 2 2 76 3.33 FALSE "nivelle" "fr" "F"
"24149" 2005 98 FALSE 1 2 66.1 2.04 FALSE "nivelle" "fr" "F"
"24162" 2008 169 FALSE 1 1 77.8 2.93 FALSE "nivelle" "fr" "F"
"24163" 2009 109 TRUE 2 2 82.2 4.16 FALSE "nivelle" "fr" "F"
"24167" 2006 104 FALSE 1 2 79.5 3.29 FALSE "nivelle" "fr" "F"
"24175" 2007 97 TRUE 3 2 76.7 3.75 FALSE "nivelle" "fr" "F"
"24185" 2014 173 FALSE 1 1 59.1 1.38 TRUE "nivelle" "fr" "M"
"24187" 2000 83 FALSE 1 2 79 3.69 FALSE "nivelle" "fr" "F"
"24188" 2006 104 TRUE 2 2 83.6 5.09 FALSE "nivelle" "fr" "M"
"24203" 2017 169 FALSE 1 1 56.1 1.22 FALSE "nivelle" "fr" "M"
"24215" 2009 102 TRUE 1 2 62.6 1.61 FALSE "nivelle" "fr" "F"
"24225" 2004 102 TRUE 2 2 71.8 3.1 TRUE "nivelle" "fr" "F"
"24246" 2008 118 FALSE 1 2 73.2 2.75 FALSE "nivelle" "fr" "F"
"24250" 2001 97 TRUE 2 2 90.3 5.8 FALSE "nivelle" "fr" "F"
"24256" 2004 160 FALSE 1 1 59.7 1.34 FALSE "nivelle" "fr" "M"
"24263" 2006 154 TRUE 2 1 70.8 3.97 FALSE "nivelle" "fr" "M"
"24264" 2008 158 TRUE 1 1 64.2 2.15 FALSE "nivelle" "fr" "M"
"24269" 2010 174 FALSE 1 1 66.2 1.86 FALSE "nivelle" "fr" "M"
"24271" 2010 151 FALSE 1 1 67 2.22 FALSE "nivelle" "fr" "F"
"24273" 2007 163 FALSE 1 1 64 1.71 FALSE "nivelle" "fr" "F"
"24275" 2011 170 TRUE 3 1 60.4 1.93 FALSE "nivelle" "fr" "M"
"24276" 2005 90 TRUE 1 2 74.9 3.75 FALSE "nivelle" "fr" "F"
"24282" 2002 102 TRUE 1 2 80.9 4.19 FALSE "nivelle" "fr" "M"
"24296" 2001 101 TRUE 2 2 78.5 3.98 TRUE "nivelle" "fr" "M"
"24298" 2003 160 FALSE 2 1 58.2 1.5 FALSE "nivelle" "fr" "M"
"24306" 2008 167 FALSE 1 1 68 2.46 FALSE "nivelle" "fr" "F"
"24317" 2015 124 FALSE 1 2 69 2.03 FALSE "nivelle" "fr" "M"
"24321" 2011 186 FALSE 1 1 59.3 1.27 FALSE "nivelle" "fr" "F"
"24323" 2009 110 TRUE 2 2 77.7 3.67 TRUE "nivelle" "fr" "M"
"24335" 2009 156 FALSE 1 1 61.9 1.35 FALSE "nivelle" "fr" "M"
"24339" 2009 95 TRUE 2 2 69.6 2.89 FALSE "nivelle" "fr" "F"
"24342" 2012 136 FALSE 1 2 77.1 3.26 FALSE "nivelle" "fr" "M"
"24343" 2008 106 FALSE 2 2 84.7 4.45 FALSE "nivelle" "fr" "F"
"24349" 2012 169 TRUE 1 1 63.5 2.19 FALSE "nivelle" "fr" "M"
"24358" 2003 156 FALSE 1 1 63.8 1.82 FALSE "nivelle" "fr" "M"
"24365" 2002 106 FALSE 1 4 86.6 3.91 FALSE "nivelle" "fr" "F"
"24384" 2013 114 FALSE 2 2 69.9 2.17 FALSE "nivelle" "fr" "M"
"24394" 2000 103 FALSE 1 2 79.6 3.8 FALSE "nivelle" "fr" "F"
"24399" 2004 101 TRUE 2 2 77 3.25 TRUE "nivelle" "fr" "F"
"24423" 2008 114 TRUE 2 2 78 4.18 FALSE "nivelle" "fr" "M"
"24424" 2001 89 TRUE 1 2 78.4 4.51 FALSE "nivelle" "fr" "M"
"24431" 2005 86 TRUE 1 3 84.1 5.15 FALSE "nivelle" "fr" "F"
"24442" 2000 119 FALSE 1 2 76.7 3.13 TRUE "nivelle" "fr" "M"
"24445" 2001 84 TRUE 2 4 88.9 6.25 FALSE "nivelle" "fr" "F"
"24447" 2000 88 TRUE 1 4 90.9 5.7 FALSE "nivelle" "fr" "M"
"24448" 2010 88 TRUE 2 2 76.1 3.51 FALSE "nivelle" "fr" "F"
"24455" 2006 100 TRUE 1 2 73.8 3.07 FALSE "nivelle" "fr" "M"
"24456" 2006 101 TRUE 2 2 76.9 3.48 FALSE "nivelle" "fr" "M"
"24472" 2002 101 TRUE 2 2 87.8 5.84 FALSE "nivelle" "fr" "F"
"24474" 2001 108 FALSE 1 2 73.2 2.65 FALSE "nivelle" "fr" "F"
