"year" "julian.day" "wild" "river.age" "sea.age" "length" "weight" "sea.lice" "river" "country" "sex"
"9468" 2008 86 TRUE 2 3 83.1 5.05 TRUE "oir" "fr" "F"
"9489" 2000 104 FALSE 1 2 87.1 5.16 FALSE "oir" "fr" "F"
"9492" 2010 136 TRUE 3 1 57.1 1.6 FALSE "oir" "fr" "M"
"9502" 2000 81 TRUE 1 3 78.7 4.23 FALSE "oir" "fr" "F"
"9525" 2011 108 FALSE 1 2 73.9 3.06 FALSE "oir" "fr" "F"
"9528" 2006 156 TRUE 1 1 65.7 2.05 TRUE "oir" "fr" "F"
"9530" 2012 120 TRUE 1 2 80.7 4.44 TRUE "oir" "fr" "F"
"9552" 2013 170 FALSE 2 1 63.3 1.96 FALSE "oir" "fr" "M"
"9555" 2002 166 FALSE 1 1 77.4 2.92 FALSE "oir" "fr" "F"
"9559" 2007 151 FALSE 2 1 63.4 1.78 FALSE "oir" "fr" "M"
"9563" 2008 117 FALSE 1 2 75.6 2.52 FALSE "oir" "fr" "M"
"9564" 2003 158 FALSE 1 1 70.2 2.56 FALSE "oir" "fr" "M"
"9568" 2009 134 TRUE 2 1 65 2.24 FALSE "oir" "fr" "M"
"9570" 2010 160 FALSE 1 1 63.8 1.76 FALSE "oir" "fr" "M"
"9574" 2004 93 TRUE 2 2 75.9 4.51 FALSE "oir" "fr" "F"
"9605" 2014 152 TRUE 1 1 54 1.23 FALSE "oir" "fr" "M"
"9619" 2007 105 TRUE 1 3 91.3 6.23 TRUE "oir" "fr" "F"
"9627" 2012 109 FALSE 1 2 74.7 2.95 FALSE "oir" "fr" "M"
"9628" 2006 116 FALSE 1 2 81.5 3.79 FALSE "oir" "fr" "F"
"9640" 2010 158 FALSE 1 1 71.8 2.47 FALSE "oir" "fr" "F"
"9644" 2002 88 TRUE 1 2 84.3 4.03 FALSE "oir" "fr" "F"
"9649" 2006 93 TRUE 2 4 95.4 6.35 FALSE "oir" "fr" "F"
"9678" 2010 99 TRUE 1 2 78.2 4.27 FALSE "oir" "fr" "F"
"9681" 2004 100 FALSE 1 2 83.8 4.37 FALSE "oir" "fr" "F"
"9688" 2004 87 TRUE 3 3 85.8 6.21 FALSE "oir" "fr" "F"
"9738" 2010 77 TRUE 2 2 78.6 3.61 FALSE "oir" "fr" "F"
"9749" 2005 150 FALSE 1 1 66 2.04 FALSE "oir" "fr" "M"
"9753" 2004 147 TRUE 1 1 64 2.04 FALSE "oir" "fr" "M"
"9761" 2005 93 FALSE 1 4 98.3 6.72 FALSE "oir" "fr" "F"
"9771" 2012 165 TRUE 2 1 57.7 1.42 FALSE "oir" "fr" "F"
"9786" 2003 87 TRUE 1 2 81.8 4.11 FALSE "oir" "fr" "M"
"9797" 2014 113 FALSE 1 2 68.7 2.12 FALSE "oir" "fr" "F"
"9811" 2017 114 TRUE 3 2 70.2 3.23 FALSE "oir" "fr" "F"
"9816" 2007 141 TRUE 1 1 59.7 2.29 FALSE "oir" "fr" "M"
"9823" 2014 125 FALSE 1 4 85 4.31 FALSE "oir" "fr" "M"
"9841" 2002 85 TRUE 1 2 80.9 4.48 FALSE "oir" "fr" "F"
"9863" 2016 154 FALSE 1 1 60.2 1.43 FALSE "oir" "fr" "M"
"9887" 2000 76 TRUE 1 2 79.5 3.57 TRUE "oir" "fr" "F"
"9891" 2007 129 FALSE 1 3 94.5 4.53 TRUE "oir" "fr" "M"
"9897" 2008 153 FALSE 1 1 59.7 1.41 FALSE "oir" "fr" "M"
"9902" 2000 119 FALSE 1 2 79.2 3.59 FALSE "oir" "fr" "M"
"9911" 2000 91 TRUE 3 2 83.2 4.68 FALSE "oir" "fr" "M"
"9912" 2002 87 FALSE 1 2 87.6 4.15 FALSE "oir" "fr" "F"
"9933" 2015 122 FALSE 1 2 67.9 2 FALSE "oir" "fr" "F"
"9939" 2015 164 FALSE 1 1 64 1.82 FALSE "oir" "fr" "M"
"9940" 2008 162 FALSE 1 1 63 1.68 FALSE "oir" "fr" "M"
"9941" 2001 104 TRUE 2 2 80.6 NA FALSE "oir" "fr" "F"
"9947" 2009 154 FALSE 2 1 69.3 1.88 FALSE "oir" "fr" "F"
"9949" 2002 166 FALSE 2 1 66.3 1.76 FALSE "oir" "fr" "M"
"9950" 2001 99 FALSE 2 3 78.6 2.97 TRUE "oir" "fr" "F"
"9959" 2002 121 FALSE 1 2 77 3.12 FALSE "oir" "fr" "F"
"9969" 2015 156 TRUE 1 1 54.6 1.37 FALSE "oir" "fr" "F"
"9978" 2003 86 TRUE 1 2 75.7 3.56 FALSE "oir" "fr" "F"
"9979" 2000 87 TRUE 1 3 87.4 5.25 FALSE "oir" "fr" "F"
"9985" 2015 131 FALSE 2 2 85.1 3.69 FALSE "oir" "fr" "M"
"9994" 2003 120 FALSE 1 2 76.6 2.49 FALSE "oir" "fr" "M"
"9997" 2006 94 FALSE 2 2 72.8 2.61 FALSE "oir" "fr" "F"
"10007" 2014 114 FALSE 1 4 90.9 5.44 TRUE "oir" "fr" "F"
"10011" 2014 129 FALSE 2 2 72.6 2.77 FALSE "oir" "fr" "M"
"10023" 2001 144 TRUE 2 1 60.2 2.01 FALSE "oir" "fr" "M"
"10041" 2001 92 TRUE 2 3 96.9 7.87 FALSE "oir" "fr" "F"
"10056" 2016 186 FALSE 2 1 68.1 2.09 FALSE "oir" "fr" "F"
"10061" 2001 140 TRUE 3 1 65.4 2.11 FALSE "oir" "fr" "M"
"10064" 2015 110 TRUE 1 4 95.9 6.77 FALSE "oir" "fr" "M"
"10073" 2000 116 FALSE 1 3 88.7 4.65 TRUE "oir" "fr" "F"
"10075" 2001 95 TRUE 1 4 85.7 5.81 FALSE "oir" "fr" "F"
"10079" 2011 171 FALSE 2 1 67.3 2.13 FALSE "oir" "fr" "F"
"10087" 2016 167 TRUE 1 1 71.2 3.09 TRUE "oir" "fr" "M"
"10092" 2012 162 FALSE 1 1 66.8 1.57 FALSE "oir" "fr" "F"
"10098" 2000 84 TRUE 1 2 80.2 4.12 FALSE "oir" "fr" "F"
"10108" 2017 182 FALSE 2 1 62.2 1.65 FALSE "oir" "fr" "M"
"10116" 2006 135 TRUE 2 1 69.5 2.71 FALSE "oir" "fr" "F"
"NA.5" NA NA NA NA NA NA NA NA NA NA NA
"10133" 2012 115 FALSE 1 4 91.3 5.4 TRUE "oir" "fr" "F"
"10139" 2013 161 TRUE 1 1 66 2.36 FALSE "oir" "fr" "M"
"10202" 2009 179 FALSE 1 1 63.6 1.79 FALSE "oir" "fr" "F"
"10221" 2000 118 FALSE 1 3 85.7 4.4 TRUE "oir" "fr" "M"
"10223" 2003 104 FALSE 2 4 96.9 7.5 FALSE "oir" "fr" "F"
"10239" 2004 111 FALSE 1 2 78.5 3.92 FALSE "oir" "fr" "F"
"10249" 2006 158 FALSE 1 1 68.8 1.73 FALSE "oir" "fr" "F"
"10251" 2002 78 TRUE 2 4 91.5 7.74 FALSE "oir" "fr" "F"
"10262" 2005 105 FALSE 2 3 82.4 3.83 FALSE "oir" "fr" "F"
"10269" 2010 97 FALSE 1 2 76 3.23 FALSE "oir" "fr" "F"
"10299" 2001 161 FALSE 1 1 63.5 2.13 FALSE "oir" "fr" "M"
"10302" 2014 86 TRUE 1 2 77.8 3.97 FALSE "oir" "fr" "F"
"10384" 2003 127 FALSE 1 4 94.8 5.51 TRUE "oir" "fr" "F"
"10389" 2008 89 TRUE 1 2 73.3 3.37 FALSE "oir" "fr" "F"
"10395" 2015 137 FALSE 1 2 79.8 3.1 FALSE "oir" "fr" "F"
"10402" 2008 153 TRUE 2 1 54.5 1.42 FALSE "oir" "fr" "M"
"10417" 2005 176 FALSE 1 1 65 1.79 FALSE "oir" "fr" "M"
"10421" 2008 98 TRUE 2 3 89.6 6.25 TRUE "oir" "fr" "M"
"10430" 2001 88 TRUE 2 2 84.9 4.25 FALSE "oir" "fr" "F"
"10433" 2005 103 FALSE 1 2 72.2 2.31 FALSE "oir" "fr" "M"
"10440" 2014 122 FALSE 1 3 84.4 3.66 FALSE "oir" "fr" "F"
"10456" 2001 114 FALSE 1 4 99.1 6.64 FALSE "oir" "fr" "F"
"10462" 2006 152 TRUE 2 1 66.6 2.52 FALSE "oir" "fr" "M"
"10472" 2005 128 FALSE 2 2 83.6 3.16 FALSE "oir" "fr" "F"
"10482" 2007 131 TRUE 2 1 64.6 2.08 FALSE "oir" "fr" "F"
"10500" 2016 118 FALSE 1 2 72.7 2.84 FALSE "oir" "fr" "F"
"10509" 2003 166 FALSE 2 1 70.6 1.94 FALSE "oir" "fr" "M"
"10514" 2013 123 FALSE 2 3 86.3 3.79 FALSE "oir" "fr" "F"
"10517" 2000 87 TRUE 2 2 71.8 3.62 FALSE "oir" "fr" "F"
"10538" 2009 181 FALSE 1 1 70.4 2.04 FALSE "oir" "fr" "F"
"10540" 2002 106 FALSE 1 4 96.6 6.3 TRUE "oir" "fr" "F"
"10571" 2009 93 TRUE 1 2 83.5 4.75 FALSE "oir" "fr" "M"
"10589" 2017 168 TRUE 2 1 64.3 1.86 FALSE "oir" "fr" "F"
"10594" 2003 117 FALSE 1 2 84.9 4.54 TRUE "oir" "fr" "F"
"10596" 2002 148 TRUE 1 1 68.9 3.27 FALSE "oir" "fr" "F"
"10600" 2000 81 TRUE 2 2 81.5 4.31 TRUE "oir" "fr" "M"
"10603" 2008 121 FALSE 1 3 94.1 6.03 FALSE "oir" "fr" "F"
"10618" 2005 181 FALSE 2 1 71 2.17 TRUE "oir" "fr" "F"
"10625" 2004 109 TRUE 1 2 80.2 4.33 FALSE "oir" "fr" "F"
"10627" 2005 110 FALSE 1 2 76 3.11 FALSE "oir" "fr" "F"
"10641" 2012 151 TRUE 2 1 65.9 2.12 FALSE "oir" "fr" "M"
"10661" 2010 175 FALSE 1 1 67.9 2.47 FALSE "oir" "fr" "F"
"10666" 2010 103 FALSE 1 2 76 2.8 FALSE "oir" "fr" "F"
"10671" 2017 174 FALSE 1 1 59.1 1.53 FALSE "oir" "fr" "F"
"10675" 2002 114 FALSE 1 3 86.4 4.28 FALSE "oir" "fr" "M"
"10677" 2013 167 FALSE 1 1 66.9 2.09 FALSE "oir" "fr" "M"
"10703" 2004 173 FALSE 1 1 65.9 2.17 FALSE "oir" "fr" "M"
"10705" 2005 168 FALSE 1 1 64.7 2.02 FALSE "oir" "fr" "M"
"10714" 2008 116 FALSE 2 2 79.1 2.91 TRUE "oir" "fr" "F"
"10726" 2009 176 FALSE 1 1 62.6 1.53 FALSE "oir" "fr" "F"
"10730" 2003 151 TRUE 2 1 67.9 2.49 FALSE "oir" "fr" "M"
"10744" 2007 163 TRUE 2 1 75.1 3.4 FALSE "oir" "fr" "M"
"10785" 2001 104 TRUE 2 3 90.3 6.13 FALSE "oir" "fr" "F"
"10794" 2004 167 FALSE 1 1 62.7 1.43 FALSE "oir" "fr" "F"
"10814" 2003 141 TRUE 2 1 59.6 1.58 FALSE "oir" "fr" "M"
"10818" 2014 128 FALSE 1 3 82.7 3.91 TRUE "oir" "fr" "F"
"10819" 2009 160 TRUE 1 1 68.3 2.52 FALSE "oir" "fr" "F"
"10855" 2004 92 TRUE 1 2 75.6 3.58 FALSE "oir" "fr" "F"
"10861" 2007 178 FALSE 1 1 64.3 1.59 TRUE "oir" "fr" "F"
"10900" 2005 87 TRUE 2 2 77 3.95 TRUE "oir" "fr" "F"
"10904" 2008 177 FALSE 1 1 62.7 1.37 FALSE "oir" "fr" "M"
"10928" 2001 159 FALSE 1 1 65 2.09 FALSE "oir" "fr" "F"
"10946" 2008 110 FALSE 1 2 81.1 3.68 FALSE "oir" "fr" "F"
"10948" 2006 108 FALSE 1 3 84.6 4.57 FALSE "oir" "fr" "F"
"10957" 2003 105 FALSE 1 2 84.9 4.17 FALSE "oir" "fr" "F"
"10980" 2015 158 FALSE 1 1 62.1 1.66 FALSE "oir" "fr" "M"
"11007" 2002 99 FALSE 1 3 85.6 4.72 FALSE "oir" "fr" "F"
"11009" 2005 165 FALSE 2 1 62.2 1.53 FALSE "oir" "fr" "M"
"11010" 2006 107 FALSE 1 2 79.2 3.41 FALSE "oir" "fr" "M"
"NA.6" NA NA NA NA NA NA NA NA NA NA NA
"11049" 2005 138 TRUE 1 1 60.9 1.91 FALSE "oir" "fr" "F"
"11052" 2001 79 TRUE 3 3 84.5 4.71 FALSE "oir" "fr" "F"
"11057" 2010 140 TRUE 1 1 66.3 2.2 FALSE "oir" "fr" "M"
"11071" 2003 171 FALSE 2 1 68.4 2.24 FALSE "oir" "fr" "F"
"11084" 2004 100 TRUE 1 3 86.5 5.04 TRUE "oir" "fr" "F"
"11096" 2012 175 FALSE 1 1 60.9 1.31 FALSE "oir" "fr" "M"
"11102" 2006 168 FALSE 1 1 62.9 1.59 FALSE "oir" "fr" "M"
"11111" 2005 91 TRUE 2 3 79.8 4.22 FALSE "oir" "fr" "F"
"11127" 2002 148 FALSE 1 1 73.3 2.81 FALSE "oir" "fr" "M"
"11135" 2001 111 FALSE 2 2 78 2.96 FALSE "oir" "fr" "F"
"11148" 2012 176 FALSE 1 1 63.8 1.63 FALSE "oir" "fr" "F"
"11151" 2004 94 TRUE 1 2 82.4 4.66 FALSE "oir" "fr" "F"
"11161" 2017 117 FALSE 1 2 84.6 4.29 FALSE "oir" "fr" "F"
"11172" 2000 110 FALSE 1 4 98.4 6.6 FALSE "oir" "fr" "F"
"11175" 2002 149 TRUE 2 1 70.6 2.93 FALSE "oir" "fr" "F"
"11184" 2008 79 FALSE 2 2 76.8 3.36 FALSE "oir" "fr" "F"
"11185" 2012 144 TRUE 3 1 60.5 1.8 FALSE "oir" "fr" "M"
"11199" 2004 155 TRUE 1 1 60.7 2.04 FALSE "oir" "fr" "F"
"NA.7" NA NA NA NA NA NA NA NA NA NA NA
"11234" 2000 81 TRUE 2 2 77.8 3.61 FALSE "oir" "fr" "F"
"NA.8" NA NA NA NA NA NA NA NA NA NA NA
"11258" 2010 177 FALSE 2 1 54.4 0.96 FALSE "oir" "fr" "M"
"11261" 2014 171 FALSE 2 1 65.2 1.87 FALSE "oir" "fr" "F"
"11268" 2002 137 TRUE 1 1 71.2 2.83 FALSE "oir" "fr" "M"
"11273" 2010 106 TRUE 3 2 79.2 3.65 FALSE "oir" "fr" "M"
"11285" 2005 88 FALSE 2 2 80.4 3.96 TRUE "oir" "fr" "F"
"11327" 2007 164 FALSE 1 1 62.2 1.73 FALSE "oir" "fr" "F"
"11340" 2006 152 TRUE 1 1 66.6 2.5 FALSE "oir" "fr" "M"
"11342" 2011 167 FALSE 1 1 64.4 1.8 TRUE "oir" "fr" "M"
"11344" 2010 163 FALSE 1 1 64.2 1.66 FALSE "oir" "fr" "M"
"11359" 2001 79 TRUE 2 2 82.7 3.92 FALSE "oir" "fr" "F"
"11372" 2005 170 FALSE 1 1 61.2 1.41 TRUE "oir" "fr" "F"
"11374" 2017 103 TRUE 2 2 69.2 3 FALSE "oir" "fr" "M"
"11375" 2005 145 TRUE 1 1 66.5 2.48 FALSE "oir" "fr" "M"
"11378" 2011 119 FALSE 1 4 90.1 5.09 FALSE "oir" "fr" "F"
"11382" 2007 107 TRUE 1 2 72.4 2.71 FALSE "oir" "fr" "F"
"11383" 2015 169 FALSE 1 1 55.2 1.18 FALSE "oir" "fr" "M"
"11392" 2015 156 TRUE 1 1 64.8 1.95 FALSE "oir" "fr" "M"
"11421" 2011 146 TRUE 1 1 55.3 1.47 FALSE "oir" "fr" "M"
"11433" 2001 140 TRUE 1 1 65.3 1.87 FALSE "oir" "fr" "M"
"11455" 2005 96 FALSE 1 2 74.5 3.01 FALSE "oir" "fr" "F"
"11458" 2004 120 FALSE 1 2 89.5 4.48 FALSE "oir" "fr" "F"
"11461" 2007 134 TRUE 2 1 68.7 3.04 FALSE "oir" "fr" "M"
"11466" 2011 110 TRUE 1 2 88.7 6.14 TRUE "oir" "fr" "F"
"11468" 2004 77 TRUE 1 2 84.9 4.21 FALSE "oir" "fr" "M"
"11472" 2007 164 FALSE 1 1 62.8 1.62 FALSE "oir" "fr" "F"
"11478" 2010 149 FALSE 1 1 57.2 1.26 FALSE "oir" "fr" "M"
"11482" 2007 144 FALSE 1 1 59.8 1.55 FALSE "oir" "fr" "M"
"11483" 2006 101 TRUE 2 2 72.5 2.39 FALSE "oir" "fr" "M"
"11487" 2003 99 FALSE 1 2 78.8 2.81 FALSE "oir" "fr" "F"
"11515" 2012 122 TRUE 1 2 81.6 4.54 FALSE "oir" "fr" "M"
"11528" 2001 107 FALSE 1 2 76.2 3.3 FALSE "oir" "fr" "F"
"11560" 2001 138 TRUE 3 1 65.8 2.42 FALSE "oir" "fr" "M"
"11564" 2003 87 TRUE 1 2 77 3.8 FALSE "oir" "fr" "F"
"11569" 2013 107 FALSE 1 2 80.4 3.71 FALSE "oir" "fr" "F"
"11578" 2000 100 FALSE 1 2 78 3.13 FALSE "oir" "fr" "F"
"11582" 2010 88 TRUE 3 2 83.4 5.43 FALSE "oir" "fr" "F"
"11585" 2013 119 FALSE 1 3 79 3.83 FALSE "oir" "fr" "M"
"11586" 2004 92 TRUE 2 3 87.8 4.45 TRUE "oir" "fr" "F"
"11590" 2000 129 FALSE 2 2 81.6 3.48 FALSE "oir" "fr" "F"
"11617" 2010 112 FALSE 1 3 86.1 5.16 FALSE "oir" "fr" "M"
"11619" 2016 157 TRUE 1 1 63.8 2.32 FALSE "oir" "fr" "M"
"11627" 2000 117 FALSE 1 3 90.4 5.58 FALSE "oir" "fr" "F"
"11637" 2001 83 FALSE 1 4 93.7 5.9 FALSE "oir" "fr" "M"
"11640" 2004 120 FALSE 1 2 76.8 2.8 FALSE "oir" "fr" "F"
"11647" 2014 123 FALSE 1 2 71.2 2.14 FALSE "oir" "fr" "F"
"11656" 2005 83 TRUE 3 2 89.6 6.08 FALSE "oir" "fr" "F"
"11659" 2015 98 TRUE 2 2 74.5 3.6 FALSE "oir" "fr" "M"
"11662" 2000 103 FALSE 1 2 83.7 3.97 FALSE "oir" "fr" "F"
"11671" 2017 175 TRUE 1 1 65 2.39 FALSE "oir" "fr" "M"
"11673" 2002 104 FALSE 1 2 74.9 2.58 FALSE "oir" "fr" "F"
"11683" 2002 92 TRUE 1 2 84.1 4.49 FALSE "oir" "fr" "F"
"11684" 2004 162 FALSE 1 1 62.4 1.59 FALSE "oir" "fr" "M"
"11687" 2001 96 FALSE 1 2 79.3 4 FALSE "oir" "fr" "F"
"11692" 2006 152 FALSE 2 1 56.9 1.21 FALSE "oir" "fr" "M"
"11694" 2007 91 TRUE 1 2 73.7 3.78 FALSE "oir" "fr" "F"
"11747" 2012 94 TRUE 1 2 76.8 4.28 FALSE "oir" "fr" "F"
"11761" 2007 159 TRUE 2 1 66.1 2.43 FALSE "oir" "fr" "M"
"11771" 2012 156 FALSE 2 1 62.6 2 FALSE "oir" "fr" "M"
"11775" 2013 111 TRUE 1 3 77.7 3.93 FALSE "oir" "fr" "M"
"11776" 2011 152 TRUE 1 1 67.1 2.16 FALSE "oir" "fr" "M"
"11779" 2017 159 TRUE 1 1 56.3 1.33 FALSE "oir" "fr" "M"
"11804" 2006 121 FALSE 1 3 83.2 3.71 FALSE "oir" "fr" "F"
"11812" 2004 104 TRUE 3 2 76.7 3.82 FALSE "oir" "fr" "F"
"11814" 2017 145 TRUE 1 1 67 2.26 FALSE "oir" "fr" "M"
"11825" 2013 187 FALSE 1 1 64.8 1.76 FALSE "oir" "fr" "F"
"11831" 2002 104 TRUE 2 2 77.6 4.28 FALSE "oir" "fr" "F"
"11832" 2002 112 FALSE 1 3 89.5 5.33 TRUE "oir" "fr" "M"
"11833" 2003 151 FALSE 1 1 56.2 1.3 FALSE "oir" "fr" "F"
"11849" 2000 113 FALSE 1 3 94.8 6.07 TRUE "oir" "fr" "F"
"11850" 2007 96 TRUE 1 2 81.4 4.95 FALSE "oir" "fr" "F"
"11861" 2017 184 FALSE 1 1 68.5 2.1 FALSE "oir" "fr" "M"
"11872" 2012 113 FALSE 1 2 73 2.82 FALSE "oir" "fr" "F"
"11884" 2001 78 TRUE 2 3 96.2 7.7 FALSE "oir" "fr" "F"
"11887" 2000 109 FALSE 1 2 83.2 3.82 FALSE "oir" "fr" "F"
"11893" 2000 110 FALSE 1 3 86.9 4.08 FALSE "oir" "fr" "F"
"11904" 2006 174 FALSE 2 1 52.5 0.94 FALSE "oir" "fr" "M"
"11918" 2004 149 TRUE 1 1 69.2 2.24 TRUE "oir" "fr" "F"
"11925" 2006 95 TRUE 2 2 82.9 5.77 FALSE "oir" "fr" "F"
"11954" 2002 99 TRUE 2 4 90.2 6.36 FALSE "oir" "fr" "F"
"11960" 2005 152 FALSE 1 1 63.2 1.98 FALSE "oir" "fr" "M"
"11963" 2005 154 FALSE 1 1 67.1 1.8 FALSE "oir" "fr" "M"
"11987" 2006 139 TRUE 2 1 70.8 2.66 FALSE "oir" "fr" "M"
"11988" 2010 151 TRUE 1 1 71.5 3.32 FALSE "oir" "fr" "M"
"11990" 2001 76 TRUE 1 4 87.1 4.59 FALSE "oir" "fr" "F"
"11999" 2005 155 FALSE 1 1 63.1 1.8 FALSE "oir" "fr" "F"
"12003" 2001 117 TRUE 1 4 81.9 4.45 FALSE "oir" "fr" "F"
"12008" 2002 90 TRUE 2 2 79.4 3.83 FALSE "oir" "fr" "M"
"12062" 2007 97 TRUE 2 2 81.1 3.71 FALSE "oir" "fr" "F"
"12063" 2007 153 FALSE 1 1 59.6 1.62 TRUE "oir" "fr" "F"
"12076" 2005 111 FALSE 1 2 72.6 3.02 FALSE "oir" "fr" "F"
"12078" 2006 114 FALSE 1 2 77.7 3 FALSE "oir" "fr" "M"
"12118" 2004 95 TRUE 2 2 72.6 3.18 FALSE "oir" "fr" "F"
"12126" 2006 107 FALSE 1 2 77.9 3.28 FALSE "oir" "fr" "F"
"12127" 2001 133 TRUE 1 1 60.8 1.86 FALSE "oir" "fr" "M"
"12137" 2001 138 FALSE 2 1 62.2 1.88 FALSE "oir" "fr" "F"
"12152" 2004 98 FALSE 1 2 69.5 2.23 FALSE "oir" "fr" "F"
"12164" 2017 104 TRUE 1 3 72.3 3.05 FALSE "oir" "fr" "F"
"12167" 2017 176 TRUE 1 1 65.4 2.5 FALSE "oir" "fr" "F"
"12168" 2009 149 TRUE 1 1 51.9 1.33 FALSE "oir" "fr" "M"
"12178" 2008 156 TRUE 2 1 66.8 1.94 FALSE "oir" "fr" "F"
"12185" 2003 139 TRUE 1 1 67.3 2.38 FALSE "oir" "fr" "M"
"12201" 2011 173 FALSE 1 1 69.7 2.3 TRUE "oir" "fr" "M"
"12217" 2006 168 FALSE 1 1 63.7 1.66 FALSE "oir" "fr" "M"
"12237" 2003 87 TRUE 2 2 79.9 4.23 FALSE "oir" "fr" "F"
"12238" 2001 113 FALSE 1 4 94.3 6.57 TRUE "oir" "fr" "F"
"12246" 2004 90 TRUE 1 2 72.1 2.91 FALSE "oir" "fr" "F"
"12258" 2002 97 TRUE 1 3 83.2 4.69 FALSE "oir" "fr" "F"
"12270" 2002 110 FALSE 1 2 67.2 2.03 FALSE "oir" "fr" "F"
"12282" 2014 131 FALSE 1 2 76.8 3.15 FALSE "oir" "fr" "F"
"12311" 2001 162 FALSE 1 1 70.5 2.23 FALSE "oir" "fr" "M"
"12314" 2007 156 TRUE 2 1 63.2 2.25 FALSE "oir" "fr" "M"
"12321" 2007 171 FALSE 1 1 65.9 1.94 FALSE "oir" "fr" "F"
"12336" 2008 161 TRUE 2 1 65 2.43 FALSE "oir" "fr" "M"
"12351" 2001 105 FALSE 1 2 87.1 4.26 FALSE "oir" "fr" "F"
"12353" 2016 116 TRUE 2 2 77.8 3.91 FALSE "oir" "fr" "M"
"12355" 2013 166 FALSE 1 1 62.8 1.68 FALSE "oir" "fr" "F"
"12363" 2008 167 FALSE 1 1 68.7 2.34 FALSE "oir" "fr" "M"
"12365" 2008 149 TRUE 1 1 57.7 1.75 FALSE "oir" "fr" "F"
"12382" 2000 93 TRUE 2 2 80.3 3.91 FALSE "oir" "fr" "F"
"12384" 2006 82 TRUE 2 3 83.8 4.44 TRUE "oir" "fr" "F"
"12391" 2014 109 TRUE 1 2 76.3 3.06 FALSE "oir" "fr" "F"
"12421" 2014 153 TRUE 1 1 63.2 2.16 FALSE "oir" "fr" "F"
"12426" 2010 117 FALSE 1 2 65.8 2.66 TRUE "oir" "fr" "F"
"12427" 2011 161 FALSE 2 1 57.1 1.2 FALSE "oir" "fr" "M"
"12432" 2001 141 TRUE 3 1 62.4 2.28 FALSE "oir" "fr" "F"
"12437" 2007 103 TRUE 1 3 83 4.54 FALSE "oir" "fr" "M"
"12446" 2004 79 TRUE 1 2 79.9 4.65 FALSE "oir" "fr" "M"
"12460" 2008 167 FALSE 1 1 78.9 3.37 TRUE "oir" "fr" "F"
"12472" 2001 101 FALSE 1 2 83.1 3.8 FALSE "oir" "fr" "F"
"12499" 2013 158 TRUE 2 1 67.7 2.91 FALSE "oir" "fr" "M"
"12521" 2009 165 FALSE 1 1 64.1 1.86 FALSE "oir" "fr" "F"
"12523" 2008 108 FALSE 1 2 73.4 2.42 FALSE "oir" "fr" "F"
"12526" 2006 107 FALSE 1 3 81.1 2.8 FALSE "oir" "fr" "F"
"12543" 2000 91 TRUE 2 4 101.5 8.56 FALSE "oir" "fr" "M"
"12555" 2004 110 FALSE 2 2 82.5 4.08 FALSE "oir" "fr" "F"
"12557" 2004 103 TRUE 1 2 81.6 4.15 FALSE "oir" "fr" "F"
"12582" 2012 137 TRUE 1 1 64.6 2.45 FALSE "oir" "fr" "F"
"12589" 2005 89 TRUE 1 3 91.9 6.41 FALSE "oir" "fr" "F"
"12636" 2009 103 TRUE 2 2 68.8 2.29 FALSE "oir" "fr" "M"
"12663" 2005 171 FALSE 2 1 59.9 1.28 FALSE "oir" "fr" "F"
"12678" 2000 95 FALSE 1 2 76.5 2.63 FALSE "oir" "fr" "M"
"12679" 2017 124 FALSE 1 2 76.2 2.82 FALSE "oir" "fr" "M"
"12693" 2002 111 FALSE 2 2 76.3 3.03 FALSE "oir" "fr" "M"
"12696" 2000 149 FALSE 2 1 61.8 1.87 FALSE "oir" "fr" "F"
"12711" 2007 157 FALSE 1 1 69.1 2.14 FALSE "oir" "fr" "F"
"12727" 2005 98 FALSE 2 2 72.6 2.68 FALSE "oir" "fr" "F"
"12728" 2005 113 FALSE 1 2 74 2.71 TRUE "oir" "fr" "F"
"12731" 2007 117 TRUE 1 2 78.3 4.54 FALSE "oir" "fr" "F"
"12734" 2008 113 TRUE 1 2 82 4.81 FALSE "oir" "fr" "F"
"12747" 2017 122 FALSE 1 2 76.2 3.08 TRUE "oir" "fr" "F"
"12751" 2010 101 TRUE 1 2 72.3 3.4 FALSE "oir" "fr" "F"
"12759" 2007 99 TRUE 2 2 75.8 3.2 FALSE "oir" "fr" "F"
"12765" 2012 104 TRUE 1 4 84.6 5.05 FALSE "oir" "fr" "M"
"12767" 2011 89 TRUE 1 2 76 3.59 FALSE "oir" "fr" "F"
"12815" 2004 167 FALSE 1 1 68.6 2.57 FALSE "oir" "fr" "F"
"12825" 2016 167 TRUE 2 1 63.5 2.37 FALSE "oir" "fr" "M"
"12828" 2001 109 FALSE 1 3 83.8 3.84 FALSE "oir" "fr" "F"
"12832" 2014 106 FALSE 1 2 72.4 2.87 TRUE "oir" "fr" "F"
"12841" 2004 120 FALSE 2 2 80.1 3.63 FALSE "oir" "fr" "F"
"12847" 2012 151 TRUE 2 1 64.6 2.27 FALSE "oir" "fr" "F"
"12849" 2000 93 FALSE 1 2 82.7 3.32 FALSE "oir" "fr" "F"
"12850" 2014 145 TRUE 1 1 63.5 2.5 FALSE "oir" "fr" "F"
"12860" 2001 87 TRUE 1 2 78.3 3.75 FALSE "oir" "fr" "M"
