"year" "julian.day" "wild" "river.age" "sea.age" "length" "weight" "sea.lice" "river" "country" "sex"
"22633" 2008 153 TRUE 2 1 61.3 1.95 FALSE "scorff" "fr" "M"
"22634" 2006 154 FALSE 1 1 62.7 1.37 FALSE "scorff" "fr" "M"
"22636" 2008 88 TRUE 1 2 85.4 4.76 FALSE "scorff" "fr" "F"
"22640" 2007 134 TRUE 1 1 67.1 2.19 FALSE "scorff" "fr" "F"
"22642" 2010 178 FALSE 1 1 58.1 1.39 TRUE "scorff" "fr" "M"
"22650" 2002 98 FALSE 2 3 80.3 4.36 FALSE "scorff" "fr" "F"
"22652" 2003 118 FALSE 1 4 94.3 5.38 FALSE "scorff" "fr" "F"
"22656" 2004 152 TRUE 1 1 60.6 1.89 FALSE "scorff" "fr" "M"
"22657" 2002 92 TRUE 2 2 74.2 2.89 TRUE "scorff" "fr" "F"
"22659" 2016 148 TRUE 1 1 56.9 1.52 FALSE "scorff" "fr" "M"
"22670" 2005 105 FALSE 1 3 88.3 4.28 FALSE "scorff" "fr" "M"
"22682" 2006 104 FALSE 1 2 76 2.56 FALSE "scorff" "fr" "F"
"22683" 2003 93 TRUE 2 2 78.3 3.94 FALSE "scorff" "fr" "F"
"22687" 2006 107 TRUE 2 3 85.2 5.48 FALSE "scorff" "fr" "F"
"22692" 2004 143 TRUE 2 1 60 1.69 FALSE "scorff" "fr" "F"
"22694" 2014 108 FALSE 1 2 78.8 3.04 FALSE "scorff" "fr" "M"
"22695" 2007 160 FALSE 1 1 72.4 2.58 FALSE "scorff" "fr" "M"
"22702" 2002 91 TRUE 1 2 80.3 4.55 FALSE "scorff" "fr" "F"
"22703" 2014 110 FALSE 1 2 70.8 2.85 FALSE "scorff" "fr" "M"
"22708" 2002 102 FALSE 1 3 87.6 5.14 TRUE "scorff" "fr" "F"
"22710" 2002 161 TRUE 2 1 60.3 2.08 FALSE "scorff" "fr" "F"
"22711" 2014 153 FALSE 1 1 62.8 1.38 FALSE "scorff" "fr" "F"
"22719" 2003 143 FALSE 1 1 67.5 1.99 FALSE "scorff" "fr" "M"
"22724" 2005 103 FALSE 1 3 88.3 3.77 FALSE "scorff" "fr" "F"
"22725" 2001 102 TRUE 1 2 83.3 5.33 TRUE "scorff" "fr" "F"
"22727" 2002 110 FALSE 1 2 78.8 3.82 FALSE "scorff" "fr" "F"
"22730" 2000 119 FALSE 1 2 79.4 3.31 FALSE "scorff" "fr" "F"
"22731" 2005 108 TRUE 2 2 78.4 4.09 FALSE "scorff" "fr" "F"
"22739" 2009 184 FALSE 1 1 67.8 2.29 FALSE "scorff" "fr" "M"
"22743" 2000 106 FALSE 1 2 79.4 3.47 FALSE "scorff" "fr" "F"
"22753" 2012 109 TRUE 2 2 84.1 4.69 FALSE "scorff" "fr" "M"
"22754" 2015 170 FALSE 1 1 58.1 1.4 FALSE "scorff" "fr" "F"
"22755" 2000 95 TRUE 1 2 81.3 NA FALSE "scorff" "fr" "M"
"22759" 2001 143 TRUE 2 1 66.4 2.95 FALSE "scorff" "fr" "F"
"22763" 2011 123 FALSE 1 4 89.2 4.39 FALSE "scorff" "fr" "M"
"22769" 2009 129 FALSE 1 2 68.5 2.04 FALSE "scorff" "fr" "M"
"22775" 2001 107 FALSE 1 2 84.2 4.28 FALSE "scorff" "fr" "F"
"22777" 2016 115 TRUE 1 2 75.9 3.16 FALSE "scorff" "fr" "F"
"22778" 2008 147 TRUE 2 1 67.3 2.38 FALSE "scorff" "fr" "F"
"22779" 2004 172 FALSE 1 1 63.1 1.65 FALSE "scorff" "fr" "M"
"22782" 2011 159 FALSE 1 1 64.9 1.77 FALSE "scorff" "fr" "M"
"22794" 2000 109 FALSE 1 2 80 4 FALSE "scorff" "fr" "M"
"22795" 2015 172 FALSE 2 1 63.2 1.93 TRUE "scorff" "fr" "M"
"22796" 2000 89 TRUE 2 2 81.2 4.44 FALSE "scorff" "fr" "F"
"22799" 2007 172 FALSE 1 1 66.7 2 FALSE "scorff" "fr" "M"
"22802" 2008 162 FALSE 2 1 66.2 1.84 FALSE "scorff" "fr" "M"
"22806" 2003 92 TRUE 2 2 79 5.17 FALSE "scorff" "fr" "F"
"22808" 2002 89 TRUE 2 2 74.4 3.6 FALSE "scorff" "fr" "F"
"22814" 2004 102 TRUE 1 2 74.4 3.7 TRUE "scorff" "fr" "F"
"22820" 2001 117 FALSE 1 2 83.8 4.51 FALSE "scorff" "fr" "F"
"22827" 2002 102 FALSE 2 2 77.2 3.09 FALSE "scorff" "fr" "F"
"22833" 2007 165 FALSE 1 1 66.5 1.83 FALSE "scorff" "fr" "F"
"22837" 2008 177 FALSE 1 1 61.3 1.52 FALSE "scorff" "fr" "M"
"22840" 2001 96 FALSE 1 4 94.9 5.8 TRUE "scorff" "fr" "M"
"22846" 2002 106 FALSE 1 3 89.8 5.83 TRUE "scorff" "fr" "F"
"22860" 2000 153 FALSE 2 1 63.5 1.68 FALSE "scorff" "fr" "M"
"22861" 2008 121 FALSE 1 2 79.4 3.11 FALSE "scorff" "fr" "F"
"22864" 2004 164 FALSE 1 1 66 1.8 FALSE "scorff" "fr" "F"
"22865" 2010 89 TRUE 2 2 75.6 3.82 FALSE "scorff" "fr" "M"
"NA.16" NA NA NA NA NA NA NA NA NA NA NA
"22870" 2016 133 FALSE 2 2 73 2.43 FALSE "scorff" "fr" "F"
"NA.17" NA NA NA NA NA NA NA NA NA NA NA
"22874" 2001 165 FALSE 1 1 67.3 2.35 FALSE "scorff" "fr" "M"
"22884" 2003 112 FALSE 1 2 76.6 2.42 FALSE "scorff" "fr" "F"
"22885" 2002 85 TRUE 1 4 87.6 6.15 FALSE "scorff" "fr" "F"
"22890" 2014 149 TRUE 2 1 66.5 2.42 FALSE "scorff" "fr" "F"
"22894" 2016 172 FALSE 1 1 62.4 1.87 FALSE "scorff" "fr" "F"
"22896" 2016 167 FALSE 1 1 51.7 1.04 FALSE "scorff" "fr" "M"
"22897" 2006 173 FALSE 1 1 65.3 1.64 FALSE "scorff" "fr" "M"
"22899" 2000 72 TRUE 2 2 77.5 4.72 FALSE "scorff" "fr" "M"
"22901" 2008 113 FALSE 1 2 78 3.56 FALSE "scorff" "fr" "F"
"22902" 2015 145 TRUE 1 1 57 1.48 FALSE "scorff" "fr" "M"
"22907" 2009 148 FALSE 2 1 66.2 1.9 FALSE "scorff" "fr" "M"
"22910" 2006 98 TRUE 1 3 77.1 3.94 TRUE "scorff" "fr" "F"
"22911" 2004 79 TRUE 1 3 82.5 4.72 FALSE "scorff" "fr" "F"
"22916" 2002 97 FALSE 2 2 79.4 3.12 FALSE "scorff" "fr" "F"
"22928" 2007 120 FALSE 1 2 77.3 3.03 FALSE "scorff" "fr" "F"
"22934" 2004 150 TRUE 2 1 62.8 2.3 FALSE "scorff" "fr" "M"
"22935" 2001 162 FALSE 1 1 67 2.28 FALSE "scorff" "fr" "F"
"22937" 2001 97 TRUE 2 4 94.7 6.85 FALSE "scorff" "fr" "F"
"22941" 2015 95 TRUE 1 2 75.8 3.44 FALSE "scorff" "fr" "F"
"22944" 2008 178 FALSE 1 1 58 1.35 FALSE "scorff" "fr" "F"
"22952" 2001 121 FALSE 1 2 79.1 3.18 FALSE "scorff" "fr" "F"
"22955" 2000 99 FALSE 1 3 86 4.37 FALSE "scorff" "fr" "F"
"22958" 2009 162 TRUE 1 1 68.7 2.52 FALSE "scorff" "fr" "M"
"22960" 2007 138 TRUE 2 1 59.9 1.99 TRUE "scorff" "fr" "M"
"22967" 2004 110 FALSE 1 3 86.7 3.93 FALSE "scorff" "fr" "F"
"22974" 2009 183 FALSE 2 1 63.5 1.73 FALSE "scorff" "fr" "F"
"22984" 2003 135 TRUE 2 1 64.5 2.12 FALSE "scorff" "fr" "F"
"22986" 2012 125 FALSE 1 2 75.8 3.45 FALSE "scorff" "fr" "F"
"22990" 2008 109 FALSE 1 2 82 3.34 TRUE "scorff" "fr" "M"
"22992" 2004 157 FALSE 1 1 63 1.67 FALSE "scorff" "fr" "M"
"22993" 2007 101 TRUE 2 3 81.3 4.28 FALSE "scorff" "fr" "F"
"22994" 2007 131 TRUE 3 1 64.9 2.13 FALSE "scorff" "fr" "M"
"22995" 2003 91 TRUE 1 2 78.3 4.08 FALSE "scorff" "fr" "F"
"23000" 2000 136 TRUE 1 1 63.3 2.06 FALSE "scorff" "fr" "F"
"23002" 2008 111 TRUE 2 2 78 3.58 TRUE "scorff" "fr" "F"
"23012" 2007 142 TRUE 2 1 65.4 2.34 FALSE "scorff" "fr" "M"
"23013" 2001 106 FALSE 1 2 84.4 4.64 TRUE "scorff" "fr" "F"
"23015" 2003 83 TRUE 2 2 75.6 3.4 FALSE "scorff" "fr" "F"
"23017" 2014 166 FALSE 1 1 66.1 1.74 FALSE "scorff" "fr" "M"
"23020" 2008 93 TRUE 1 2 77.4 3.75 FALSE "scorff" "fr" "F"
"23021" 2012 153 FALSE 1 1 67.9 2.06 FALSE "scorff" "fr" "M"
"23022" 2000 102 FALSE 1 2 79.3 3.41 TRUE "scorff" "fr" "F"
"23023" 2008 101 TRUE 1 2 78.3 3.99 TRUE "scorff" "fr" "F"
"23024" 2013 115 FALSE 1 4 95.6 6.5 FALSE "scorff" "fr" "M"
"23031" 2013 115 FALSE 1 2 79.6 4.11 TRUE "scorff" "fr" "F"
"23035" 2004 87 TRUE 1 2 91.3 6.35 FALSE "scorff" "fr" "F"
"23038" 2003 86 TRUE 2 2 79.1 4.73 FALSE "scorff" "fr" "F"
"23047" 2001 90 TRUE 2 2 74.1 2.82 FALSE "scorff" "fr" "F"
"23056" 2002 91 FALSE 1 4 91.4 5.06 FALSE "scorff" "fr" "M"
"23063" 2016 175 FALSE 1 1 61.6 1.3 FALSE "scorff" "fr" "M"
"23072" 2000 94 TRUE 3 2 75.7 4.24 FALSE "scorff" "fr" "F"
"23080" 2001 103 FALSE 1 2 78.1 3.31 FALSE "scorff" "fr" "F"
"23088" 2002 115 FALSE 1 2 74.9 2.99 TRUE "scorff" "fr" "M"
"23089" 2007 99 FALSE 1 2 77.7 2.82 FALSE "scorff" "fr" "F"
"23094" 2005 122 FALSE 2 4 95 5.35 FALSE "scorff" "fr" "M"
"23100" 2002 80 TRUE 3 3 90.7 6.07 FALSE "scorff" "fr" "F"
"23104" 2015 137 FALSE 1 2 75 2.57 FALSE "scorff" "fr" "F"
"23108" 2009 166 FALSE 1 1 63.9 1.6 FALSE "scorff" "fr" "M"
"23117" 2003 106 FALSE 2 4 85.7 3.81 TRUE "scorff" "fr" "M"
"23118" 2001 150 FALSE 1 1 66.7 1.96 TRUE "scorff" "fr" "F"
"23129" 2005 155 FALSE 1 1 68.5 2.29 FALSE "scorff" "fr" "F"
"23131" 2005 96 FALSE 1 2 80.4 2.93 FALSE "scorff" "fr" "F"
"23136" 2004 90 TRUE 3 2 79.1 4.56 FALSE "scorff" "fr" "F"
"23138" 2001 103 TRUE 2 2 75.1 3.34 FALSE "scorff" "fr" "F"
"23140" 2010 169 FALSE 1 1 62.6 1.44 FALSE "scorff" "fr" "M"
"23145" 2000 88 TRUE 3 2 74.4 3.52 FALSE "scorff" "fr" "F"
"23146" 2002 97 TRUE 1 3 83.8 5.63 FALSE "scorff" "fr" "F"
"23171" 2016 94 TRUE 3 2 71.2 3.03 FALSE "scorff" "fr" "F"
"23180" 2013 153 TRUE 2 1 61.9 2.2 FALSE "scorff" "fr" "M"
"23185" 2012 167 FALSE 3 1 74.9 2.68 FALSE "scorff" "fr" "M"
"23192" 2004 140 FALSE 1 2 69.1 2.48 FALSE "scorff" "fr" "M"
"23195" 2000 151 TRUE 1 1 68.6 3.14 FALSE "scorff" "fr" "M"
"23196" 2014 96 TRUE 1 3 93.9 6.69 TRUE "scorff" "fr" "M"
"23205" 2015 160 TRUE 2 1 60.4 2.25 FALSE "scorff" "fr" "M"
"23207" 2005 104 FALSE 1 2 85.7 4.14 FALSE "scorff" "fr" "F"
"23209" 2004 149 FALSE 2 1 65.2 1.79 FALSE "scorff" "fr" "M"
"23210" 2012 108 TRUE 2 2 79.4 4.95 FALSE "scorff" "fr" "F"
"23214" 2001 93 FALSE 1 2 82.2 3.94 TRUE "scorff" "fr" "F"
"23228" 2013 158 FALSE 1 1 63.4 1.77 FALSE "scorff" "fr" "F"
"23229" 2016 173 FALSE 1 1 64.3 1.76 FALSE "scorff" "fr" "M"
"23235" 2007 103 FALSE 1 2 76.9 3.34 FALSE "scorff" "fr" "F"
"23239" 2004 170 FALSE 1 1 73.1 2.85 FALSE "scorff" "fr" "F"
"23240" 2015 161 TRUE 3 1 57.5 1.39 FALSE "scorff" "fr" "M"
"23242" 2004 101 FALSE 1 2 78.8 3.96 FALSE "scorff" "fr" "F"
"23250" 2007 176 FALSE 1 1 61.5 1.15 FALSE "scorff" "fr" "M"
"23252" 2001 110 FALSE 1 2 81.9 4.01 FALSE "scorff" "fr" "M"
"23258" 2003 125 FALSE 1 2 81.2 3.32 TRUE "scorff" "fr" "F"
"23263" 2012 130 FALSE 1 2 72.8 3.07 FALSE "scorff" "fr" "F"
"23269" 2001 114 FALSE 2 2 75.9 3.09 TRUE "scorff" "fr" "F"
"23272" 2008 167 FALSE 2 1 63.8 1.68 FALSE "scorff" "fr" "M"
"23273" 2010 105 FALSE 1 2 87.6 4.95 FALSE "scorff" "fr" "F"
"23274" 2016 117 TRUE 1 2 73.8 3.13 FALSE "scorff" "fr" "M"
"23284" 2004 107 FALSE 1 4 89.3 4.3 FALSE "scorff" "fr" "F"
"23285" 2007 163 FALSE 1 1 64.2 1.88 FALSE "scorff" "fr" "M"
"23286" 2013 129 FALSE 1 3 86.8 4.26 FALSE "scorff" "fr" "F"
"23301" 2011 170 FALSE 1 1 62.8 1.7 FALSE "scorff" "fr" "M"
"23324" 2014 169 TRUE 1 1 63.3 1.95 FALSE "scorff" "fr" "F"
"23329" 2002 106 FALSE 2 2 80.9 3.05 FALSE "scorff" "fr" "F"
"23332" 2000 116 FALSE 1 3 86.8 4.41 FALSE "scorff" "fr" "M"
"23339" 2008 106 TRUE 1 2 79.5 3.77 FALSE "scorff" "fr" "F"
"23346" 2001 149 TRUE 2 1 63.9 2.1 FALSE "scorff" "fr" "F"
"23349" 2014 157 TRUE 2 1 58.5 1.69 FALSE "scorff" "fr" "M"
"23350" 2003 173 FALSE 2 1 62.5 1.53 FALSE "scorff" "fr" "M"
"23352" 2000 101 FALSE 1 NA 90.2 5.73 FALSE "scorff" "fr" "M"
"23355" 2002 148 TRUE 2 1 72.6 3.16 FALSE "scorff" "fr" "M"
"23356" 2000 95 TRUE 2 4 99.7 9.93 TRUE "scorff" "fr" "F"
"23365" 2016 160 FALSE 2 1 62.1 1.84 FALSE "scorff" "fr" "M"
"23367" 2000 96 TRUE 2 2 77.3 3.58 FALSE "scorff" "fr" "F"
"23377" 2005 117 FALSE 1 2 68.1 2.4 FALSE "scorff" "fr" "F"
"23380" 2008 173 FALSE 2 1 72 2.42 FALSE "scorff" "fr" "F"
"23384" 2010 156 TRUE 1 1 79.2 4.27 FALSE "scorff" "fr" "M"
"23399" 2007 159 FALSE 1 1 64.1 1.62 FALSE "scorff" "fr" "M"
"23400" 2006 103 TRUE 2 2 74.9 3.56 TRUE "scorff" "fr" "F"
"23402" 2002 108 FALSE 1 2 86.7 5.59 TRUE "scorff" "fr" "M"
"23405" 2013 111 FALSE 1 2 83 3.93 TRUE "scorff" "fr" "F"
"23407" 2011 117 FALSE 1 2 79.1 3.08 FALSE "scorff" "fr" "F"
"23409" 2002 147 TRUE 3 1 64.2 2.32 FALSE "scorff" "fr" "M"
"23413" 2003 161 FALSE 1 1 71.2 2.15 FALSE "scorff" "fr" "F"
"23426" 2001 115 FALSE 1 2 76.4 3.42 FALSE "scorff" "fr" "F"
"23428" 2003 162 FALSE 2 1 71.6 2.06 FALSE "scorff" "fr" "F"
"23429" 2002 113 FALSE 1 2 78.7 3.49 FALSE "scorff" "fr" "M"
"23430" 2008 117 FALSE 1 2 76.5 3.47 FALSE "scorff" "fr" "F"
"23433" 2007 117 FALSE 2 2 73.1 3.22 FALSE "scorff" "fr" "F"
"23439" 2015 121 FALSE 1 2 66.2 1.97 FALSE "scorff" "fr" "F"
"23440" 2007 123 FALSE 1 3 85.4 4.64 FALSE "scorff" "fr" "F"
"23444" 2005 119 FALSE 1 4 96 5.71 TRUE "scorff" "fr" "F"
"23456" 2017 82 TRUE 1 2 75.7 3.9 FALSE "scorff" "fr" "F"
"23461" 2004 162 FALSE 2 1 68.7 2.1 FALSE "scorff" "fr" "M"
"23474" 2009 113 FALSE 2 3 86.4 4.81 FALSE "scorff" "fr" "M"
"23486" 2000 110 TRUE 2 2 79.5 4.68 FALSE "scorff" "fr" "F"
"23494" 2002 104 TRUE 1 2 81.8 4.72 FALSE "scorff" "fr" "F"
"23510" 2005 91 FALSE 1 2 82.5 3.91 FALSE "scorff" "fr" "M"
"23515" 2001 159 FALSE 2 1 67.3 1.97 NA "scorff" "fr" "M"
"23516" 2007 112 FALSE 1 2 83.4 3.64 FALSE "scorff" "fr" "F"
"23518" 2012 188 FALSE 1 1 68.3 2.31 TRUE "scorff" "fr" "M"
"23532" 2010 145 FALSE 1 1 63.5 1.81 FALSE "scorff" "fr" "M"
"23550" 2002 160 TRUE 3 1 59.4 1.54 FALSE "scorff" "fr" "M"
"23557" 2001 105 FALSE 2 2 88.8 4.44 FALSE "scorff" "fr" "F"
"23559" 2002 130 FALSE 1 1 68.6 2.08 FALSE "scorff" "fr" "F"
"23582" 2009 162 FALSE 1 1 65.1 1.52 FALSE "scorff" "fr" "M"
"23584" 2002 155 FALSE 1 1 72 2.71 FALSE "scorff" "fr" "F"
"23586" 2006 145 FALSE 1 1 58.6 1.19 FALSE "scorff" "fr" "M"
"23588" 2001 115 FALSE 1 2 77.8 3.36 TRUE "scorff" "fr" "F"
"23604" 2002 101 TRUE 2 2 78.6 4.11 FALSE "scorff" "fr" "F"
"23606" 2007 149 FALSE 1 1 61.8 1.76 FALSE "scorff" "fr" "M"
"23624" 2009 112 FALSE 1 4 100.7 7.23 TRUE "scorff" "fr" "F"
"23627" 2002 101 FALSE 1 2 80.9 3.21 FALSE "scorff" "fr" "F"
"23632" 2004 104 TRUE 3 2 72.2 3.19 FALSE "scorff" "fr" "M"
"23633" 2009 116 FALSE 1 2 75.9 2.75 FALSE "scorff" "fr" "F"
"23640" 2007 88 TRUE 3 3 89.6 7.06 FALSE "scorff" "fr" "F"
"23643" 2013 96 FALSE 1 2 72.5 2.53 FALSE "scorff" "fr" "F"
"23647" 2010 133 FALSE 1 2 78.6 2.67 FALSE "scorff" "fr" "M"
"23650" 2006 112 FALSE 1 2 70.6 2.06 FALSE "scorff" "fr" "F"
"23658" 2003 174 FALSE 1 1 57.1 1.26 FALSE "scorff" "fr" "M"
"23662" 2006 163 TRUE 2 1 63.4 2.16 FALSE "scorff" "fr" "F"
"23667" 2006 134 TRUE 1 1 70.8 3.25 FALSE "scorff" "fr" "F"
"23669" 2011 163 TRUE 2 1 60.9 1.7 FALSE "scorff" "fr" "M"
"23689" 2007 150 FALSE 1 1 65.6 1.9 FALSE "scorff" "fr" "F"
"23706" 2002 108 FALSE 1 2 74.5 2.53 TRUE "scorff" "fr" "F"
"23709" 2006 95 TRUE 2 2 80.8 3.96 FALSE "scorff" "fr" "F"
"23713" 2002 105 FALSE 1 2 74.4 2.13 FALSE "scorff" "fr" "F"
"23715" 2000 113 FALSE 3 3 99.5 6.18 TRUE "scorff" "fr" "M"
"23717" 2008 118 FALSE 1 2 86.6 4.53 FALSE "scorff" "fr" "M"
"23719" 2014 116 FALSE 1 3 81.4 3.52 FALSE "scorff" "fr" "M"
"23720" 2005 128 TRUE 2 1 67.4 2.62 FALSE "scorff" "fr" "F"
"23722" 2000 90 TRUE 2 3 82.5 4.85 TRUE "scorff" "fr" "F"
"23723" 2000 123 FALSE 2 2 80.4 3.82 FALSE "scorff" NA "F"
"23732" 2002 101 FALSE 1 3 87.6 4.89 FALSE "scorff" "fr" "F"
"23733" 2012 173 FALSE 1 1 65.6 1.71 FALSE "scorff" "fr" "F"
"23738" 2001 93 TRUE 2 2 77 3.66 FALSE "scorff" "fr" "F"
"23741" 2004 174 FALSE 1 1 60.8 1.71 FALSE "scorff" "fr" "M"
"23742" 2001 71 TRUE 2 2 79.6 4.34 FALSE "scorff" "fr" "F"
"23764" 2008 87 TRUE 2 2 69.9 2.66 FALSE "scorff" "fr" "M"
"23778" 2004 122 FALSE 2 2 78.2 3.02 FALSE "scorff" "fr" "F"
"23786" 2003 163 FALSE 2 1 71.3 2.68 FALSE "scorff" "fr" "F"
"23787" 2016 159 TRUE 3 1 59.2 1.7 FALSE "scorff" "fr" "F"
"23789" 2010 131 FALSE 1 3 82.5 3.75 FALSE "scorff" "fr" "F"
"23793" 2006 167 FALSE 1 1 69.3 2.21 FALSE "scorff" "fr" "M"
"23797" 2013 172 FALSE 1 1 73.3 2.2 FALSE "scorff" "fr" "M"
"23800" 2001 132 TRUE 1 1 68.6 2.48 FALSE "scorff" "fr" "M"
"23803" 2000 156 FALSE 1 1 71.8 2.54 FALSE "scorff" "fr" "M"
"23806" 2014 166 FALSE 1 1 65.4 1.66 FALSE "scorff" "fr" "F"
"23810" 2002 111 FALSE 1 2 74.5 2.92 FALSE "scorff" "fr" "F"
"23825" 2002 147 FALSE 1 1 60.7 1.38 FALSE "scorff" "fr" "F"
"23831" 2001 109 TRUE 2 2 85.2 4.36 FALSE "scorff" "fr" "F"
"23837" 2011 168 FALSE 1 1 65.5 1.99 FALSE "scorff" "fr" "F"
"23838" 2008 159 FALSE 2 1 56 1.35 FALSE "scorff" "fr" "F"
"23854" 2014 159 FALSE 1 1 61.4 1.25 FALSE "scorff" "fr" "M"
"23857" 2010 110 FALSE 1 3 82.4 3.55 FALSE "scorff" "fr" "F"
"23864" 2005 85 TRUE 2 2 76.7 4.25 FALSE "scorff" "fr" "M"
"23867" 2005 146 TRUE 1 1 60.3 1.9 FALSE "scorff" "fr" "F"
"23872" 2000 111 FALSE 1 2 79.2 3.52 FALSE "scorff" "fr" "F"
"23878" 2004 103 FALSE 1 2 76.3 2.83 FALSE "scorff" "fr" "F"
"23888" 2001 98 TRUE 2 2 79.6 3.33 FALSE "scorff" "fr" "F"
"23889" 2002 150 FALSE 2 1 64.8 1.6 FALSE "scorff" "fr" "M"
"23905" 2000 115 FALSE 1 2 82.7 3.11 FALSE "scorff" "fr" "F"
"23912" 2015 116 FALSE 1 2 71.6 2.43 FALSE "scorff" "fr" "F"
"23919" 2002 NA TRUE 1 2 86.4 4.93 FALSE "scorff" "fr" "F"
"23924" 2016 118 FALSE 2 2 77.2 2.72 FALSE "scorff" "fr" "F"
"23933" 2008 163 FALSE 1 1 64.6 1.73 FALSE "scorff" "fr" "F"
"23939" 2008 112 FALSE 1 2 78.6 3.39 TRUE "scorff" "fr" "F"
"23941" 2000 102 FALSE 1 2 78.1 3 FALSE "scorff" "fr" "F"
"23942" 2001 161 FALSE 1 1 69.3 2.85 FALSE "scorff" "fr" "M"
"23945" 2004 109 FALSE 2 2 82.2 4.23 FALSE "scorff" "fr" "F"
"23951" 2006 117 FALSE 1 4 96.7 6.55 FALSE "scorff" "fr" "F"
"23958" 2005 134 TRUE 2 1 68.2 2.89 FALSE "scorff" "fr" "M"
"23965" 2000 88 FALSE 1 2 73.8 2.65 FALSE "scorff" "fr" "F"
"23969" 2003 121 FALSE 1 2 73.7 2.74 TRUE "scorff" "fr" "M"
"23973" 2012 114 FALSE 1 2 70.7 2.05 FALSE "scorff" "fr" "F"
"23978" 2000 101 FALSE 1 2 80.6 3.32 FALSE "scorff" "fr" "F"
"23983" 2006 132 TRUE 1 1 69.3 2.87 FALSE "scorff" "fr" "M"
"23993" 2001 144 TRUE 2 1 73.1 3.39 TRUE "scorff" "fr" "F"
"23994" 2004 100 FALSE 2 3 85.7 3.71 TRUE "scorff" "fr" "F"
"23996" 2000 101 FALSE 2 3 99.2 7.39 FALSE "scorff" "fr" "F"
"24006" 2005 91 TRUE 1 2 75.3 3.52 FALSE "scorff" "fr" "F"
"24007" 2009 116 TRUE 2 3 83.4 5.39 FALSE "scorff" "fr" "M"
"24012" 2006 125 FALSE 1 3 82.4 3.57 FALSE "scorff" "fr" "F"
"24016" 2008 177 FALSE 1 1 62 1.56 FALSE "scorff" "fr" "F"
"24025" 2003 143 TRUE 2 1 67 2.75 FALSE "scorff" "fr" "M"
"24033" 2000 144 TRUE 2 1 66.2 2.26 FALSE "scorff" "fr" "M"
"24035" 2000 152 FALSE 1 1 60.6 1.21 FALSE "scorff" "fr" "M"
"24046" 2011 120 FALSE 1 2 75.8 2.46 TRUE "scorff" "fr" "F"
"24048" 2014 102 TRUE 2 2 73.9 3.72 FALSE "scorff" "fr" "M"
"24057" 2001 98 TRUE 1 2 78.4 3.97 FALSE "scorff" "fr" "M"
"24059" 2008 152 FALSE 1 1 67.4 2.2 FALSE "scorff" "fr" "M"
"24062" 2002 68 TRUE 1 2 87.4 5.23 FALSE "scorff" "fr" "F"
"24063" 2003 161 FALSE 1 1 56.2 1.15 FALSE "scorff" "fr" "M"
"24064" 2008 158 TRUE 1 1 69 3.02 FALSE "scorff" "fr" "M"
"24072" 2013 129 FALSE 2 2 75.5 2.72 FALSE "scorff" "fr" "F"
"24075" 2003 101 TRUE 2 2 73.8 3.99 FALSE "scorff" "fr" "M"
"24081" 2017 165 TRUE 1 1 63.5 2.03 FALSE "scorff" "fr" "F"
"24091" 2009 180 FALSE 1 1 67.4 2.2 FALSE "scorff" "fr" "M"
"24092" 2007 161 TRUE 1 1 63.2 2.1 FALSE "scorff" "fr" "F"
"24093" 2005 147 FALSE 2 1 66.9 2.13 FALSE "scorff" "fr" "F"
"24094" 2006 156 FALSE 1 1 64.2 1.95 FALSE "scorff" "fr" "F"
"24095" 2002 99 TRUE 2 3 80.2 4.65 FALSE "scorff" "fr" "F"
"24119" 2005 177 FALSE 1 1 64 1.63 FALSE "scorff" "fr" "M"
"24123" 2009 144 TRUE 1 1 63.9 1.96 FALSE "scorff" "fr" "M"
"24125" 2004 99 TRUE 1 2 74.2 3.62 FALSE "scorff" "fr" "M"
"24126" 2006 152 FALSE 1 1 70.2 2.24 FALSE "scorff" "fr" "M"
"24127" 2000 134 FALSE 1 1 63 1.76 FALSE "scorff" "fr" "M"
"24137" 2000 118 FALSE 1 3 89.1 4.98 FALSE "scorff" "fr" "F"
"24143" 2010 108 FALSE 2 4 94.6 5.29 FALSE "scorff" "fr" "M"
"24146" 2013 172 FALSE 1 1 77.4 3.13 FALSE "scorff" "fr" "M"
"24150" 2006 176 FALSE 1 1 80.9 3.92 FALSE "scorff" "fr" "M"
"24151" 2004 179 FALSE 1 1 71.1 2.35 FALSE "scorff" "fr" "F"
"24156" 2010 159 TRUE 3 1 69.6 2.41 FALSE "scorff" "fr" "M"
"24158" 2002 105 FALSE 1 2 77.5 3.68 FALSE "scorff" "fr" "M"
"24164" 2002 129 FALSE 1 2 79.4 3.63 FALSE "scorff" "fr" "F"
"24170" 2003 92 TRUE 2 2 70.4 3.84 FALSE "scorff" "fr" "F"
"24172" 2009 164 FALSE 1 1 55.2 1.13 FALSE "scorff" "fr" "M"
"24174" 2003 85 TRUE 1 2 74.4 3 FALSE "scorff" "fr" "F"
"24176" 2005 110 FALSE 1 4 93 4.42 TRUE "scorff" "fr" "F"
"24177" 2016 126 FALSE 1 2 79.4 3.36 FALSE "scorff" "fr" "F"
"24180" 2009 160 TRUE 2 1 60.3 1.95 FALSE "scorff" "fr" "F"
"24182" 2005 132 TRUE 3 1 68.2 2.8 TRUE "scorff" "fr" "F"
"24184" 2013 153 FALSE 1 1 61.4 1.55 FALSE "scorff" "fr" "F"
